Gene,B cells,Cytotoxic T cells,CD4 T cells,Tfh,other
CEP97,1,1,1,1,1
NXPE3,1,1,1,1,1
RP11-49I4.3,1,1,1,1,1
NFKBIZ,1,1,1,1,1
RP11-221J22.1,1,1,1,1,1
RP11-221J22.2,1,1,1,1,1
ZPLD1,1,1,1,1,1
RP11-280H21.1,1,1,1,1,1
ALCAM,1,1,1,1,1
CBLB,1,1,1,1,1
LINC00882,1,1,1,1,1
DUBR,1,1,1,1,1
RP11-446H18.5,1,1,1,1,1
RP11-446H18.6,1,1,1,1,1
CCDC54,1,1,1,1,1
RP11-115H18.1,1,1,1,1,1
BBX,1,1,1,1,1
LINC00635,1,1,1,1,1
LINC00636,1,1,1,1,1
CD47,1,1,1,1,1
LINC01215,1,1,1,1,1
IFT57,1,1,1,1,1
HHLA2,1,1,1,1,1
MYH15,1,1,1,1,1
KIAA1524,1,1,1,1,1
AC069499.1,1,1,1,1,1
DZIP3,1,1,1,1,1
RETNLB,1,1,1,1,1
TRAT1,1,1,1,1,1
GUCA1C,1,1,1,1,1
MORC1,1,1,1,1,1
MORC1-AS1,1,1,1,1,1
FLJ22763,1,1,1,1,1
RP11-59E19.4,1,1,1,1,1
LINC00488,1,1,1,1,1
DPPA2,1,1,1,1,1
DPPA4,1,1,1,1,1
LINC01205,1,1,1,1,1
RP11-457K10.1,1,1,1,1,1
RP11-119D18.1,1,1,1,1,1
RP11-553A10.1,1,1,1,1,1
PVRL3-AS1,1,1,1,1,1
PVRL3,1,1,1,1,1
CD96,1,1,1,1,1
RP11-615J4.3,1,1,1,1,1
ZBED2,1,1,1,1,1
PLCXD2,1,1,1,1,1
PLCXD2-AS1,1,1,1,1,1
PHLDB2,1,1,1,1,1
ABHD10,1,1,1,1,1
TAGLN3,1,1,1,1,1
TMPRSS7,1,1,1,1,1
C3orf52,1,1,1,1,1
GCSAM,1,1,1,1,1
RP11-757F18.5,1,1,1,1,1
SLC9C1,1,1,1,1,1
RP11-90K6.1,1,1,1,1,1
CD200,1,1,1,1,1
RP11-231E6.1,1,1,1,1,1
BTLA,1,1,1,1,1
ATG3,1,1,1,1,1
SLC35A5,1,1,1,1,1
CCDC80,1,1,1,1,1
RP11-572C15.5,1,1,1,1,1
CD200R1L,1,1,1,1,1
CD200R1,1,1,1,1,1
RP11-484K9.4,1,1,1,1,1
GTPBP8,1,1,1,1,1
C3orf17,1,1,1,1,1
RP11-572M11.4,1,1,1,1,1
RP11-572M11.1,1,1,1,1,1
RP11-572M11.3,1,1,1,1,1
BOC,1,1,1,1,1
CFAP44,1,1,1,1,1
CFAP44-AS1,1,1,1,1,1
SPICE1,1,1,1,1,1
SIDT1,1,1,1,1,1
SIDT1-AS1,1,1,1,1,1
USF3,1,1,1,1,1
NAA50,1,1,1,1,1
RP11-271C24.2,1,1,1,1,1
ATP6V1A,1,1,1,1,1
GRAMD1C,1,1,1,1,1
RP11-255E6.6,1,1,1,1,1
ZDHHC23,1,1,1,1,1
CCDC191,1,1,1,1,1
QTRTD1,1,1,1,1,1
DRD3,1,1,1,1,1
RP11-553L6.2,1,1,1,1,1
ZNF80,1,1,1,1,1
TIGIT,1,1,1,1,1
RP11-553L6.5,1,1,1,1,1
ZBTB20,1,1,1,1,1
ZBTB20-AS1,1,1,1,1,1
RP11-197K3.1,1,1,1,1,1
ZBTB20-AS2,1,1,1,1,1
ZBTB20-AS3,1,1,1,1,1
ZBTB20-AS4,1,1,1,1,1
AC069063.1,1,1,1,1,1
AC069063.2,1,1,1,1,1
RP11-190P13.2,1,1,1,1,1
GAP43,1,1,1,1,1
LSAMP,1,1,1,1,1
LSAMP-AS1,1,1,1,1,1
LINC00903,1,1,1,1,1
TUSC7,1,1,1,1,1
LINC00901,1,1,1,1,1
RP11-384F7.2,1,1,1,1,1
RP11-768G7.2,1,1,1,1,1
RP11-768G7.3,1,1,1,1,1
RP11-384F7.1,1,1,1,1,1
IGSF11,1,1,1,1,1
IGSF11-AS1,1,1,1,1,1
C3orf30,1,1,1,1,1
RP11-484M3.5,1,1,1,1,1
UPK1B,1,1,1,1,1
B4GALT4,1,1,1,1,1
B4GALT4-AS1,1,1,1,1,1
ARHGAP31,1,1,1,1,1
ARHGAP31-AS1,1,1,1,1,1
TMEM39A,1,1,1,1,1
POGLUT1,1,1,1,1,1
RP11-190C22.8,1,1,1,1,1
TIMMDC1,1,1,1,1,1
CD80,1,1,1,1,1
RP11-190C22.9,1,1,1,1,1
ADPRH,1,1,1,1,1
PLA1A,1,1,1,1,1
POPDC2,1,1,1,1,1
COX17,1,1,1,1,1
MAATS1,1,1,1,1,1
RP11-169N13.4,1,1,1,1,1
NR1I2,1,1,1,1,1
GSK3B,1,1,1,1,1
RP11-18H7.1,1,1,1,1,1
GPR156,1,1,1,1,1
LRRC58,1,1,1,1,1
RP11-174O3.6,1,1,1,1,1
FSTL1,1,1,1,1,1
NDUFB4,1,1,1,1,1
HGD,1,1,1,1,1
RABL3,1,1,1,1,1
GTF2E1,1,1,1,1,1
RP11-500K19.1,1,1,1,1,1
STXBP5L,1,1,1,1,1
POLQ,1,1,1,1,1
ARGFX,1,1,1,1,1
FBXO40,1,1,1,1,1
HCLS1,1,1,1,1,1
GOLGB1,1,1,1,1,1
IQCB1,1,1,1,1,1
EAF2,1,1,1,1,1
SLC15A2,1,1,1,1,1
ILDR1,1,1,1,1,1
CD86,1,1,1,1,1
CASR,1,1,1,1,1
CSTA,1,1,1,1,1
CCDC58,1,1,1,1,1
FAM162A,1,1,1,1,1
WDR5B,1,1,1,1,1
RP11-299J3.8,1,1,1,1,1
KPNA1,1,1,1,1,1
PARP9,1,1,1,1,1
DTX3L,1,1,1,1,1
PARP15,1,1,1,1,1
PARP14,1,1,1,1,1
HSPBAP1,1,1,1,1,1
DIRC2,1,1,1,1,1
RP11-67L2.2,1,1,1,1,1
SEMA5B,1,1,1,1,1
PDIA5,1,1,1,1,1
SEC22A,1,1,1,1,1
RP11-797D24.3,1,1,1,1,1
ADCY5,1,1,1,1,1
RP11-797D24.4,1,1,1,1,1
HACD2,1,1,1,1,1
MYLK-AS1,1,1,1,1,1
MYLK,1,1,1,1,1
MYLK-AS2,1,1,1,1,1
RP11-9N20.3,1,1,1,1,1
CCDC14,1,1,1,1,1
ROPN1,1,1,1,1,1
KALRN,1,1,1,1,1
UMPS,1,1,1,1,1
ITGB5,1,1,1,1,1
ITGB5-AS1,1,1,1,1,1
MUC13,1,1,1,1,1
HEG1,1,1,1,1,1
SLC12A8,1,1,1,1,1
ZNF148,1,1,1,1,1
SNX4,1,1,1,1,1
OSBPL11,1,1,1,1,1
RP11-379B18.6,1,1,1,1,1
RP11-666A20.4,1,1,1,1,1
ALG1L,1,1,1,1,1
ROPN1B,1,1,1,1,1
SLC41A3,1,1,1,1,1
RP11-158I23.1,1,1,1,1,1
RP11-124N2.1,1,1,1,1,1
ALDH1L1,1,1,1,1,1
ALDH1L1-AS1,1,1,1,1,1
ALDH1L1-AS2,1,1,1,1,1
RP11-71E19.1,1,1,1,1,1
RP11-71E19.2,1,1,1,1,1
KLF15,1,1,1,1,1
CCDC37-AS1,1,1,1,1,1
CFAP100,1,1,1,1,1
ZXDC,1,1,1,1,1
UROC1,1,1,1,1,1
CHST13,1,1,1,1,1
C3orf22,1,1,1,1,1
TXNRD3,1,1,1,1,1
TXNRD3NB,1,1,1,1,1
CHCHD6,1,1,1,1,1
PLXNA1,1,1,1,1,1
C3orf56,1,1,1,1,1
RP11-88I21.2,1,1,1,1,1
LINC01471,1,1,1,1,1
RP11-59J16.2,1,1,1,1,1
RP11-59J16.3,1,1,1,1,1
RP11-153F10.2,1,1,1,1,1
TPRA1,1,1,1,1,1
MCM2,1,1,1,1,1
PODXL2,1,1,1,1,1
ABTB1,1,1,1,1,1
MGLL,1,1,1,1,1
KBTBD12,1,1,1,1,1
SEC61A1,1,1,1,1,1
RUVBL1,1,1,1,1,1
RUVBL1-AS1,1,1,1,1,1
EEFSEC,1,1,1,1,1
DNAJB8,1,1,1,1,1
DNAJB8-AS1,1,1,1,1,1
GATA2,1,1,1,1,1
GATA2-AS1,1,1,1,1,1
LINC01565,1,1,1,1,1
RPN1,1,1,1,1,1
RAB7A,1,1,1,1,1
RP11-723O4.9,1,1,1,1,1
RP11-723O4.2,1,1,1,1,1
ACAD9,1,1,1,1,1
KIAA1257,1,1,1,1,1
RP11-723O4.6,1,1,1,1,1
EFCC1,1,1,1,1,1
GP9,1,1,1,1,1
RAB43,1,1,1,1,1
ISY1-RAB43,1,1,1,1,1
RP11-434H6.6,1,1,1,1,1
ISY1,1,1,1,1,1
RP11-434H6.7,1,1,1,1,1
CNBP,1,1,1,1,1
COPG1,1,1,1,1,1
HMCES,1,1,1,1,1
H1FX,1,1,1,1,1
H1FX-AS1,1,1,1,1,1
EFCAB12,1,1,1,1,1
MBD4,1,1,1,1,1
IFT122,1,1,1,1,1
RHO,1,1,1,1,1
H1FOO,1,1,1,1,1
PLXND1,1,1,1,1,1
TMCC1,1,1,1,1,1
TMCC1-AS1,1,1,1,1,1
RP11-93K22.6,1,1,1,1,1
TRH,1,1,1,1,1
ALG1L2,1,1,1,1,1
RP11-93K22.13,1,1,1,1,1
RP11-77P16.4,1,1,1,1,1
COL6A5,1,1,1,1,1
COL6A6,1,1,1,1,1
PIK3R4,1,1,1,1,1
ATP2C1,1,1,1,1,1
AC055733.1,1,1,1,1,1
RP11-39E3.3,1,1,1,1,1
ASTE1,1,1,1,1,1
NEK11,1,1,1,1,1
RP11-265F19.1,1,1,1,1,1
NUDT16,1,1,1,1,1
MRPL3,1,1,1,1,1
RP11-517B11.4,1,1,1,1,1
CPNE4,1,1,1,1,1
ACPP,1,1,1,1,1
DNAJC13,1,1,1,1,1
ACAD11,1,1,1,1,1
NPHP3-ACAD11,1,1,1,1,1
ACKR4,1,1,1,1,1
UBA5,1,1,1,1,1
NPHP3,1,1,1,1,1
NPHP3-AS1,1,1,1,1,1
RP11-469L4.1,1,1,1,1,1
TMEM108,1,1,1,1,1
TMEM108-AS1,1,1,1,1,1
BFSP2,1,1,1,1,1
BFSP2-AS1,1,1,1,1,1
RP11-91K8.5,1,1,1,1,1
CDV3,1,1,1,1,1
TOPBP1,1,1,1,1,1
TF,1,1,1,1,1
SRPRB,1,1,1,1,1
RAB6B,1,1,1,1,1
C3orf36,1,1,1,1,1
SLCO2A1,1,1,1,1,1
RP11-202A13.1,1,1,1,1,1
RYK,1,1,1,1,1
RP11-200A1.1,1,1,1,1,1
RP11-375I20.6,1,1,1,1,1
AMOTL2,1,1,1,1,1
ANAPC13,1,1,1,1,1
CEP63,1,1,1,1,1
EPHB1,1,1,1,1,1
KY,1,1,1,1,1
PPP2R3A,1,1,1,1,1
RP11-305O4.3,1,1,1,1,1
MSL2,1,1,1,1,1
PCCB,1,1,1,1,1
STAG1,1,1,1,1,1
RP11-102M11.2,1,1,1,1,1
SLC35G2,1,1,1,1,1
RP11-731C17.2,1,1,1,1,1
NCK1-AS1,1,1,1,1,1
NCK1,1,1,1,1,1
IL20RB,1,1,1,1,1
IL20RB-AS1,1,1,1,1,1
SOX14,1,1,1,1,1
LINC01210,1,1,1,1,1
RP11-2A4.4,1,1,1,1,1
CLDN18,1,1,1,1,1
RP11-461M2.2,1,1,1,1,1
DZIP1L,1,1,1,1,1
A4GNT,1,1,1,1,1
DBR1,1,1,1,1,1
ARMC8,1,1,1,1,1
NME9,1,1,1,1,1
MRAS,1,1,1,1,1
ESYT3,1,1,1,1,1
CEP70,1,1,1,1,1
FAIM,1,1,1,1,1
PIK3CB,1,1,1,1,1
LINC01391,1,1,1,1,1
FOXL2,1,1,1,1,1
FOXL2NB,1,1,1,1,1
PRR23A,1,1,1,1,1
MRPS22,1,1,1,1,1
PRR23B,1,1,1,1,1
PRR23C,1,1,1,1,1
BPESC1,1,1,1,1,1
PISRT1,1,1,1,1,1
RP11-219D15.3,1,1,1,1,1
COPB2,1,1,1,1,1
RP11-319G6.1,1,1,1,1,1
RBP2,1,1,1,1,1
RP11-319G6.3,1,1,1,1,1
RBP1,1,1,1,1,1
NMNAT3,1,1,1,1,1
RP11-442N1.2,1,1,1,1,1
RP11-442N1.1,1,1,1,1,1
RP11-166D18.1,1,1,1,1,1
CLSTN2,1,1,1,1,1
RP11-68L1.2,1,1,1,1,1
RP11-68L1.1,1,1,1,1,1
CLSTN2-AS1,1,1,1,1,1
TRIM42,1,1,1,1,1
RP11-691G17.1,1,1,1,1,1
SLC25A36,1,1,1,1,1
SPSB4,1,1,1,1,1
RP11-231L11.1,1,1,1,1,1
PXYLP1,1,1,1,1,1
RP11-438D8.2,1,1,1,1,1
ZBTB38,1,1,1,1,1
RASA2,1,1,1,1,1
AC010184.1,1,1,1,1,1
RP11-340E6.1,1,1,1,1,1
RNF7,1,1,1,1,1
GRK7,1,1,1,1,1
ATP1B3,1,1,1,1,1
ATP1B3-AS1,1,1,1,1,1
TFDP2,1,1,1,1,1
GK5,1,1,1,1,1
XRN1,1,1,1,1,1
ATR,1,1,1,1,1
PLS1,1,1,1,1,1
PLS1-AS1,1,1,1,1,1
TRPC1,1,1,1,1,1
PCOLCE2,1,1,1,1,1
RP11-372E1.4,1,1,1,1,1
PAQR9,1,1,1,1,1
PAQR9-AS1,1,1,1,1,1
U2SURP,1,1,1,1,1
RP11-91G21.1,1,1,1,1,1
RP11-80H8.3,1,1,1,1,1
CHST2,1,1,1,1,1
SLC9A9,1,1,1,1,1
SLC9A9-AS1,1,1,1,1,1
SLC9A9-AS2,1,1,1,1,1
C3orf58,1,1,1,1,1
RP11-88H10.2,1,1,1,1,1
RP11-88H10.3,1,1,1,1,1
RP11-274H2.2,1,1,1,1,1
RP11-274H2.3,1,1,1,1,1
PLOD2,1,1,1,1,1
PLSCR4,1,1,1,1,1
PLSCR2,1,1,1,1,1
PLSCR1,1,1,1,1,1
PLSCR5,1,1,1,1,1
PLSCR5-AS1,1,1,1,1,1
RP11-649A16.1,1,1,1,1,1
RP11-232M24.1,1,1,1,1,1
ZIC4,1,1,1,1,1
ZIC4-AS1,1,1,1,1,1
ZIC1,1,1,1,1,1
RP11-78O22.1,1,1,1,1,1
RP11-71N10.1,1,1,1,1,1
RP11-639B1.1,1,1,1,1,1
RP11-501O2.1,1,1,1,1,1
RP11-501O2.3,1,1,1,1,1
RP11-501O2.4,1,1,1,1,1
RP11-501O2.5,1,1,1,1,1
AGTR1,1,1,1,1,1
CPB1,1,1,1,1,1
RP11-680B3.2,1,1,1,1,1
CPA3,1,1,1,1,1
GYG1,1,1,1,1,1
HLTF,1,1,1,1,1
HLTF-AS1,1,1,1,1,1
HPS3,1,1,1,1,1
CP,1,1,1,1,1
RP11-206M11.7,1,1,1,1,1
TM4SF18,1,1,1,1,1
TM4SF1,1,1,1,1,1
TM4SF1-AS1,1,1,1,1,1
RP11-278L15.2,1,1,1,1,1
TM4SF4,1,1,1,1,1
WWTR1,1,1,1,1,1
WWTR1-AS1,1,1,1,1,1
COMMD2,1,1,1,1,1
ANKUB1,1,1,1,1,1
RNF13,1,1,1,1,1
PFN2,1,1,1,1,1
RP11-651P23.5,1,1,1,1,1
RP11-167H9.4,1,1,1,1,1
RP11-167H9.3,1,1,1,1,1
RP11-167H9.5,1,1,1,1,1
LINC01213,1,1,1,1,1
LINC01214,1,1,1,1,1
TSC22D2,1,1,1,1,1
SERP1,1,1,1,1,1
EIF2A,1,1,1,1,1
SELT,1,1,1,1,1
ERICH6,1,1,1,1,1
ERICH6-AS1,1,1,1,1,1
SIAH2,1,1,1,1,1
SIAH2-AS1,1,1,1,1,1
AC016142.1,1,1,1,1,1
CLRN1-AS1,1,1,1,1,1
RP11-166N6.3,1,1,1,1,1
RP11-166N6.2,1,1,1,1,1
RP11-373I8.1,1,1,1,1,1
CLRN1,1,1,1,1,1
MED12L,1,1,1,1,1
GPR171,1,1,1,1,1
P2RY14,1,1,1,1,1
GPR87,1,1,1,1,1
P2RY13,1,1,1,1,1
P2RY12,1,1,1,1,1
IGSF10,1,1,1,1,1
RP11-454C18.1,1,1,1,1,1
AADACL2,1,1,1,1,1
AADACL2-AS1,1,1,1,1,1
RP11-64D22.5,1,1,1,1,1
AADAC,1,1,1,1,1
SUCNR1,1,1,1,1,1
RP11-246A10.1,1,1,1,1,1
MBNL1,1,1,1,1,1
MBNL1-AS1,1,1,1,1,1
TMEM14EP,1,1,1,1,1
RP11-362A9.3,1,1,1,1,1
RP11-788A4.1,1,1,1,1,1
P2RY1,1,1,1,1,1
RP11-529G21.2,1,1,1,1,1
RAP2B,1,1,1,1,1
RP11-292E2.1,1,1,1,1,1
RP11-292E2.2,1,1,1,1,1
RP11-292E2.4,1,1,1,1,1
C3orf79,1,1,1,1,1
RP11-217E22.5,1,1,1,1,1
ARHGEF26,1,1,1,1,1
DHX36,1,1,1,1,1
GPR149,1,1,1,1,1
RP11-656A15.1,1,1,1,1,1
RP11-439C8.1,1,1,1,1,1
RP11-439C8.2,1,1,1,1,1
MME,1,1,1,1,1
MME-AS1,1,1,1,1,1
LINC01487,1,1,1,1,1
RP11-451G4.2,1,1,1,1,1
RP11-451G4.3,1,1,1,1,1
PLCH1,1,1,1,1,1
PLCH1-AS1,1,1,1,1,1
PLCH1-AS2,1,1,1,1,1
C3orf33,1,1,1,1,1
SLC33A1,1,1,1,1,1
GMPS,1,1,1,1,1
KCNAB1,1,1,1,1,1
KCNAB1-AS2,1,1,1,1,1
KCNAB1-AS1,1,1,1,1,1
RP11-305K5.1,1,1,1,1,1
SSR3,1,1,1,1,1
TIPARP-AS1,1,1,1,1,1
TIPARP,1,1,1,1,1
LINC00886,1,1,1,1,1
LEKR1,1,1,1,1,1
LINC00880,1,1,1,1,1
RP11-6F2.5,1,1,1,1,1
LINC00881,1,1,1,1,1
CCNL1,1,1,1,1,1
RP11-555M1.3,1,1,1,1,1
VEPH1,1,1,1,1,1
PTX3,1,1,1,1,1
PQLC2L,1,1,1,1,1
RP11-290K4.1,1,1,1,1,1
RP11-290K4.2,1,1,1,1,1
SHOX2,1,1,1,1,1
RSRC1,1,1,1,1,1
RP11-538P18.2,1,1,1,1,1
MLF1,1,1,1,1,1
GFM1,1,1,1,1,1
LXN,1,1,1,1,1
RP11-379F4.7,1,1,1,1,1
RP11-379F4.6,1,1,1,1,1
RARRES1,1,1,1,1,1
MFSD1,1,1,1,1,1
RP11-379F4.4,1,1,1,1,1
RP11-379F4.9,1,1,1,1,1
IQCJ-SCHIP1,1,1,1,1,1
IQCJ,1,1,1,1,1
IQCJ-SCHIP1-AS1,1,1,1,1,1
SCHIP1,1,1,1,1,1
IL12A-AS1,1,1,1,1,1
IL12A,1,1,1,1,1
LINC01100,1,1,1,1,1
C3orf80,1,1,1,1,1
RP11-432B6.3,1,1,1,1,1
IFT80,1,1,1,1,1
SMC4,1,1,1,1,1
TRIM59,1,1,1,1,1
KPNA4,1,1,1,1,1
ARL14,1,1,1,1,1
RP11-16N11.2,1,1,1,1,1
PPM1L,1,1,1,1,1
B3GALNT1,1,1,1,1,1
NMD3,1,1,1,1,1
SPTSSB,1,1,1,1,1
RP11-3P17.4,1,1,1,1,1
RP11-3P17.5,1,1,1,1,1
OTOL1,1,1,1,1,1
RP11-774I5.1,1,1,1,1,1
RP11-10O22.1,1,1,1,1,1
LINC01192,1,1,1,1,1
RP11-418B12.1,1,1,1,1,1
LINC01323,1,1,1,1,1
LINC01324,1,1,1,1,1
SI,1,1,1,1,1
RP11-747D18.1,1,1,1,1,1
SLITRK3,1,1,1,1,1
LINC01322,1,1,1,1,1
BCHE,1,1,1,1,1
LINC01326,1,1,1,1,1
RP11-12K11.2,1,1,1,1,1
ZBBX,1,1,1,1,1
LINC01327,1,1,1,1,1
SERPINI2,1,1,1,1,1
WDR49,1,1,1,1,1
PDCD10,1,1,1,1,1
SERPINI1,1,1,1,1,1
RP11-298O21.6,1,1,1,1,1
RP11-298O21.7,1,1,1,1,1
RP11-298O21.3,1,1,1,1,1
RP11-298O21.2,1,1,1,1,1
LINC01330,1,1,1,1,1
GOLIM4,1,1,1,1,1
RP11-637O11.2,1,1,1,1,1
RP11-368I23.2,1,1,1,1,1
RP11-368I23.3,1,1,1,1,1
RP11-368I23.4,1,1,1,1,1
RP11-152C17.1,1,1,1,1,1
MECOM,1,1,1,1,1
RP11-641D5.2,1,1,1,1,1
AC074033.1,1,1,1,1,1
TERC,1,1,1,1,1
ACTRT3,1,1,1,1,1
RP11-816J6.3,1,1,1,1,1
MYNN,1,1,1,1,1
RP11-362K14.5,1,1,1,1,1
LRRC34,1,1,1,1,1
RP11-362K14.7,1,1,1,1,1
RP11-362K14.6,1,1,1,1,1
LRRIQ4,1,1,1,1,1
LRRC31,1,1,1,1,1
SAMD7,1,1,1,1,1
RP11-379K17.4,1,1,1,1,1
SEC62,1,1,1,1,1
SEC62-AS1,1,1,1,1,1
GPR160,1,1,1,1,1
PHC3,1,1,1,1,1
RP11-379K17.12,1,1,1,1,1
PRKCI,1,1,1,1,1
RP11-543D10.2,1,1,1,1,1
SKIL,1,1,1,1,1
RP11-469J4.3,1,1,1,1,1
CLDN11,1,1,1,1,1
SLC7A14,1,1,1,1,1
RP11-373E16.4,1,1,1,1,1
RPL22L1,1,1,1,1,1
EIF5A2,1,1,1,1,1
SLC2A2,1,1,1,1,1
TNIK,1,1,1,1,1
RP11-185E8.1,1,1,1,1,1
PLD1,1,1,1,1,1
TMEM212,1,1,1,1,1
TMEM212-AS1,1,1,1,1,1
FNDC3B,1,1,1,1,1
GHSR,1,1,1,1,1
TNFSF10,1,1,1,1,1
RP11-408H1.3,1,1,1,1,1
NCEH1,1,1,1,1,1
ECT2,1,1,1,1,1
SPATA16,1,1,1,1,1
RP11-324C10.1,1,1,1,1,1
NLGN1,1,1,1,1,1
NLGN1-AS1,1,1,1,1,1
NAALADL2,1,1,1,1,1
NAALADL2-AS2,1,1,1,1,1
NAALADL2-AS1,1,1,1,1,1
RP11-809F4.3,1,1,1,1,1
LINC01208,1,1,1,1,1
RP11-644C3.1,1,1,1,1,1
LINC01209,1,1,1,1,1
TBL1XR1,1,1,1,1,1
TBL1XR1-AS1,1,1,1,1,1
LINC00501,1,1,1,1,1
RP11-706D8.3,1,1,1,1,1
LINC00578,1,1,1,1,1
RP11-114M1.2,1,1,1,1,1
RP11-114M1.1,1,1,1,1,1
KCCAT211,1,1,1,1,1
RP11-2L8.1,1,1,1,1,1
RP11-2L8.2,1,1,1,1,1
RP11-33A14.1,1,1,1,1,1
KCNMB2,1,1,1,1,1
RP11-385J1.3,1,1,1,1,1
KCNMB2-AS1,1,1,1,1,1
ZMAT3,1,1,1,1,1
RP11-360P21.2,1,1,1,1,1
PIK3CA,1,1,1,1,1
KCNMB3,1,1,1,1,1
ZNF639,1,1,1,1,1
RP11-255C15.3,1,1,1,1,1
MFN1,1,1,1,1,1
GNB4,1,1,1,1,1
AC007620.3,1,1,1,1,1
RP11-145M9.5,1,1,1,1,1
ACTL6A,1,1,1,1,1
RP11-15L13.4,1,1,1,1,1
RP11-145M9.6,1,1,1,1,1
MRPL47,1,1,1,1,1
NDUFB5,1,1,1,1,1
USP13,1,1,1,1,1
PEX5L,1,1,1,1,1
RP11-494H4.3,1,1,1,1,1
PEX5L-AS1,1,1,1,1,1
PEX5L-AS2,1,1,1,1,1
RP11-420J11.2,1,1,1,1,1
RP11-496B10.3,1,1,1,1,1
TTC14,1,1,1,1,1
CCDC39,1,1,1,1,1
CCDC39-AS1,1,1,1,1,1
FXR1,1,1,1,1,1
DNAJC19,1,1,1,1,1
RP11-275H4.1,1,1,1,1,1
RP11-4B14.3,1,1,1,1,1
SOX2,1,1,1,1,1
LINC01206,1,1,1,1,1
RP11-416O18.2,1,1,1,1,1
RP11-338L18.1,1,1,1,1,1
FLJ46066,1,1,1,1,1
RP11-139K4.2,1,1,1,1,1
RP11-646E18.2,1,1,1,1,1
RP11-646E18.4,1,1,1,1,1
RP11-225N10.1,1,1,1,1,1
ATP11B,1,1,1,1,1
RP11-531F16.4,1,1,1,1,1
DCUN1D1,1,1,1,1,1
MCCC1,1,1,1,1,1
MCCC1-AS1,1,1,1,1,1
LAMP3,1,1,1,1,1
MCF2L2,1,1,1,1,1
B3GNT5,1,1,1,1,1
KLHL6,1,1,1,1,1
KLHL6-AS1,1,1,1,1,1
KLHL24,1,1,1,1,1
YEATS2,1,1,1,1,1
YEATS2-AS1,1,1,1,1,1
MAP6D1,1,1,1,1,1
PARL,1,1,1,1,1
ABCC5,1,1,1,1,1
ABCC5-AS1,1,1,1,1,1
HTR3D,1,1,1,1,1
HTR3C,1,1,1,1,1
HTR3E-AS1,1,1,1,1,1
HTR3E,1,1,1,1,1
RP11-778D9.13,1,1,1,1,1
RP11-778D9.12,1,1,1,1,1
EIF2B5,1,1,1,1,1
DVL3,1,1,1,1,1
AP2M1,1,1,1,1,1
ABCF3,1,1,1,1,1
VWA5B2,1,1,1,1,1
ALG3,1,1,1,1,1
ECE2,1,1,1,1,1
CAMK2N2,1,1,1,1,1
PSMD2,1,1,1,1,1
EIF4G1,1,1,1,1,1
FAM131A,1,1,1,1,1
CLCN2,1,1,1,1,1
POLR2H,1,1,1,1,1
THPO,1,1,1,1,1
CHRD,1,1,1,1,1
RP11-433C9.2,1,1,1,1,1
EIF2B5-AS1,1,1,1,1,1
EPHB3,1,1,1,1,1
MAGEF1,1,1,1,1,1
RP11-329B9.4,1,1,1,1,1
RP11-329B9.3,1,1,1,1,1
RP11-329B9.5,1,1,1,1,1
RP11-329B9.1,1,1,1,1,1
VPS8,1,1,1,1,1
C3orf70,1,1,1,1,1
EHHADH-AS1,1,1,1,1,1
EHHADH,1,1,1,1,1
MAP3K13,1,1,1,1,1
TMEM41A,1,1,1,1,1
LIPH,1,1,1,1,1
SENP2,1,1,1,1,1
IGF2BP2,1,1,1,1,1
IGF2BP2-AS1,1,1,1,1,1
TRA2B,1,1,1,1,1
ETV5,1,1,1,1,1
ETV5-AS1,1,1,1,1,1
DGKG,1,1,1,1,1
RP11-78H24.1,1,1,1,1,1
RP11-48F14.1,1,1,1,1,1
RP11-48F14.2,1,1,1,1,1
CRYGS,1,1,1,1,1
TBCCD1,1,1,1,1,1
DNAJB11,1,1,1,1,1
RP11-573D15.8,1,1,1,1,1
AHSG,1,1,1,1,1
FETUB,1,1,1,1,1
HRG,1,1,1,1,1
KNG1,1,1,1,1,1
RP11-573D15.9,1,1,1,1,1
EIF4A2,1,1,1,1,1
RFC4,1,1,1,1,1
RP11-573D15.3,1,1,1,1,1
RP11-573D15.2,1,1,1,1,1
ADIPOQ,1,1,1,1,1
ADIPOQ-AS1,1,1,1,1,1
ST6GAL1,1,1,1,1,1
RPL39L,1,1,1,1,1
RP11-208N14.4,1,1,1,1,1
RTP1,1,1,1,1,1
MASP1,1,1,1,1,1
RTP4,1,1,1,1,1
RP11-567G11.1,1,1,1,1,1
SST,1,1,1,1,1
RTP2,1,1,1,1,1
RP11-211G3.3,1,1,1,1,1
BCL6,1,1,1,1,1
RP11-211G3.2,1,1,1,1,1
RP11-30O15.1,1,1,1,1,1
RP11-44H4.1,1,1,1,1,1
RP11-132N15.3,1,1,1,1,1
RP11-132N15.1,1,1,1,1,1
RP11-132N15.2,1,1,1,1,1
RP11-430L16.1,1,1,1,1,1
LPP-AS2,1,1,1,1,1
LPP,1,1,1,1,1
LPP-AS1,1,1,1,1,1
TPRG1-AS1,1,1,1,1,1
TPRG1,1,1,1,1,1
TPRG1-AS2,1,1,1,1,1
TP63,1,1,1,1,1
P3H2,1,1,1,1,1
P3H2-AS1,1,1,1,1,1
CLDN1,1,1,1,1,1
CLDN16,1,1,1,1,1
TMEM207,1,1,1,1,1
IL1RAP,1,1,1,1,1
